Ch1 Amplitude,Ch2 Amplitude,Cluster
1115.95886,3083.67749,4
1115.9635,2976.78931,4
1116.011,1181.16882,1
1116.10522,1173.03711,1
1116.12671,2999.5376,4
1116.13989,1171.59009,1
1116.14172,1227.30615,1
1116.15417,1169.41553,1
1116.19861,1233.03491,1
1116.25354,1095.23938,1
1116.26575,1255.99817,1
1116.29431,2899.818,4
1116.31042,2957.869,4
1116.37109,1304.12817,1
1116.38757,2909.66968,4
1116.44751,1173.64624,1
1116.45154,2940.08,4
1116.455,1120.52637,1
1116.49133,1180.91553,1
1116.52454,1187.39087,1
1116.57849,1147.097,1
1116.6637,1207.54089,1
1116.67017,1197.80554,1
1116.75183,1072.83643,1
1116.76135,1140.94263,1
1116.76453,1168.64612,1
1116.7804,1193.76917,1
1116.82617,1239.77722,1
1116.83435,1180.48926,1
1116.90881,1305.17957,1
1116.91284,1155.69263,1
1116.91956,1236.42456,1
1116.92627,1220.17,1
1116.92883,1202.016,1
1116.95288,1160.024,1
1117.00635,1120.00452,1
1117.00952,1087.95764,1
1117.0282,1185.63977,1
1117.05774,1151.87842,1
1117.10974,1155.50623,1
1117.11475,1187.16724,1
1117.22192,1164.07471,1
1117.22925,1178.03821,1
1117.2804,1196.92126,1
1117.28174,1137.656,1
1117.29614,1153.9502,1
1117.31152,1151.03088,1
1117.31348,2937.26758,4
1117.33911,1144.10815,1
1117.35413,2967.73364,4
1117.40381,1205.25183,1
1117.40491,1110.02856,1
1117.4502,1126.57825,1
1117.46375,1193.04321,1
1117.5155,1104.20972,1
1117.52209,1202.71448,1
1117.58044,2896.81641,4
1117.62366,1237.51306,1
1117.63025,2917.90649,4
1117.66675,1199.36023,1
1117.69043,1201.51135,1
1117.73035,1153.92029,1
1117.73694,1127.92749,1
1117.77124,1101.65747,1
1117.917,1150.75732,1
1117.97656,1201.55627,1
1118.11157,1222.16663,1
1118.19861,1180.77417,1
1118.2356,1137.34045,1
1118.24573,1176.86816,1
1118.24866,1178.173,1
1118.37292,3106.102,4
1118.38586,1244.28931,1
1118.42468,1182.65784,1
1118.4436,1162.073,1
1118.44641,1132.83789,1
1118.5271,1287.63586,1
1118.56934,1094.39136,1
1118.58911,1090.56421,1
1118.59314,2896.43237,4
1118.62732,1191.49426,1
1118.62915,1197.98132,1
1118.63025,1291.765,1
1118.64,1225.20837,1
1118.66064,1236.024,1
1118.66577,1171.13025,1
1118.70288,1219.45166,1
1118.71362,1212.1322,1
1118.72876,1241.57837,1
1118.76379,2939.45239,4
1118.78333,1171.19385,1
1118.82861,1174.46606,1
1118.83362,1203.27087,1
1118.85449,1098.372,1
1118.90466,1217.53491,1
1118.92761,1146.07715,1
1118.96069,1195.51489,1
1118.976,1157.79834,1
1118.978,1244.61279,1
1118.99792,1178.89355,1
1119.01233,1238.617,1
1119.03052,1190.03516,1
1119.08374,1168.07751,1
1119.21191,1162.75928,1
1119.22607,1177.60522,1
1119.22656,1200.14709,1
1119.22961,1141.99548,1
1119.25623,1229.19189,1
1119.2677,1147.38464,1
1119.315,1175.00574,1
1119.32715,1217.1084,1
1119.33569,1143.64917,1
1119.33948,1257.52063,1
1119.34509,1197.64612,1
1119.38574,1170.71033,1
1119.42981,1139.75586,1
1119.44922,1246.12146,1
1119.46375,1107.85815,1
1119.49,1217.49951,1
1119.49365,1206.15686,1
1119.60913,1194.04529,1
1119.61157,1154.82336,1
1119.64929,1143.817,1
1119.66272,1136.68872,1
1119.68811,1211.22083,1
1119.721,3016.23926,4
1119.72729,1041.17114,1
1119.74023,1134.32507,1
1119.88806,1221.47522,1
1119.906,1066.32324,1
1119.9552,1156.53552,1
1119.97717,1254.42432,1
1119.98865,1147.8,1
1120.00012,1186.74036,1
1120.0144,1284.82849,1
1120.03577,1169.80042,1
1120.07776,2863.462,4
1120.08313,1164.27112,1
1120.09741,1216.68433,1
1120.19849,1171.374,1
1120.27637,1169.09509,1
1120.27771,1112.2572,1
1120.29419,1172.32214,1
1120.30872,1143.07385,1
1120.32971,1161.45239,1
1120.42419,1141.70862,1
1120.451,1144.9126,1
1120.53528,1198.47986,1
1120.571,2884.06519,4
1120.577,1171.93225,1
1120.59351,2975.455,4
1120.60083,1150.40479,1
1120.6106,1204.59607,1
1120.677,1203.71582,1
1120.69275,1203.716,1
1120.71387,1205.87024,1
1120.73694,1183.9364,1
1120.74414,1233.55872,1
1120.75623,1189.99841,1
1120.78174,2982.41772,4
1120.79688,1122.86084,1
1120.81543,1187.4834,1
1120.846,1170.12085,1
1120.85486,1129.19629,1
1120.9502,2225.0542,4
1121.00342,1219.17029,1
1121.00391,1170.98938,1
1121.031,1185.72583,1
1121.04834,1161.98352,1
1121.13684,1212.413,1
1121.14868,1190.75647,1
1121.1825,1172.63135,1
1121.20715,1156.99158,1
1121.24817,1094.84961,1
1121.24988,1187.7804,1
1121.2616,3076.88647,4
1121.36035,1159.90747,1
1121.38965,1252.042,1
1121.49207,1231.9519,1
1121.49463,1144.01709,1
1121.4978,1163.59314,1
1121.53967,1191.062,1
1121.54541,1240.096,1
1121.6106,1200.69373,1
1121.61609,1139.31592,1
1121.688,1168.877,1
1121.7373,1192.93152,1
1121.74915,3018.12183,4
1121.76111,3064.917,4
1121.84583,1188.92285,1
1121.87842,1154.38025,1
1121.939,1211.66724,1
1121.93945,1236.45874,1
1121.97156,1063.00647,1
1121.99,1235.16028,1
1122.0282,1117.63354,1
1122.11658,1199.004,1
1122.16321,1249.46057,1
1122.19617,1181.66064,1
1122.19824,1183.24719,1
1122.247,3115.22388,4
1122.29834,1151.32214,1
1122.30017,1155.89563,1
1122.41406,1207.01868,1
1122.46631,1235.53308,1
1122.48352,3010.418,4
1122.4873,1208.74829,1
1122.55444,1179.23047,1
1122.58582,1221.70959,1
1122.63025,1235.19275,1
1122.63049,1076.95068,1
1122.6333,1054.77563,1
1122.64392,1205.054,1
1122.65479,1185.68274,1
1122.66113,1146.13379,1
1122.67859,1220.95642,1
1122.75562,1203.526,1
1122.77185,1186.01917,1
1122.80835,1234.67444,1
1122.81262,1230.73389,1
1122.94177,1208.0824,1
1122.97693,1091.72778,1
1123.02393,1190.98462,1
1123.0885,1251.84814,1
1123.09485,1264.14185,1
1123.13745,1187.96375,1
1123.14282,1109.67041,1
1123.15381,1182.44556,1
1123.1748,2917.83813,4
1123.18225,1172.0343,1
1123.25366,2990.41064,4
1123.26917,1205.30884,1
1123.27783,1111.35071,1
1123.32581,1178.75415,1
1123.40283,1159.98279,1
1123.42957,1090.57959,1
1123.4563,1170.59473,1
1123.46484,1155.30273,1
1123.53271,1163.401,1
1123.60046,1228.72888,1
1123.60376,1200.42908,1
1123.65234,1091.08838,1
1123.67053,1177.74756,1
1123.7124,1148.971,1
1123.77234,3000.259,4
1123.78369,1247.82813,1
1123.79529,1235.361,1
1123.822,1186.45935,1
1123.84509,1182.861,1
1123.87659,1198.99341,1
1123.89526,1199.65271,1
1123.91821,1147.14063,1
