Ch1 Amplitude,Ch2 Amplitude,Cluster
1122.61768,1153.73486,1
1122.62891,1218.39465,1
1122.645,1222.46094,1
1122.72107,1142.281,1
1122.76184,1164.77307,1
1122.76514,1171.0658,1
1122.87964,1212.18359,1
1122.89648,1142.63147,1
1122.91125,1181.11938,1
1122.94214,1202.83179,1
1122.94312,1248.65479,1
1122.95068,1184.24731,1
1123.029,1209.9082,1
1123.0437,1211.73352,1
1123.047,1199.62012,1
1123.05347,1198.22168,1
1123.087,1192.57446,1
1123.10913,1165.57092,1
1123.12793,1166.82434,1
1123.18335,1247.56689,1
1123.22644,1162.834,1
1123.23914,1228.79724,1
1123.26563,1137.65735,1
1123.26611,1176.31079,1
1123.33521,1144.57141,1
1123.34973,1130.16431,1
1123.36121,1215.41516,1
1123.415,1205.45911,1
1123.4209,1114.04675,1
1123.46887,1151.6925,1
1123.51587,1185.22571,1
1123.56873,1233.677,1
1123.64673,1258.96863,1
1123.66174,1172.79248,1
1123.67725,1237.25244,1
1123.68164,1181.91882,1
1123.69812,1138.236,1
1123.732,1211.83374,1
1123.767,1219.43066,1
1123.774,1154.43726,1
1123.80579,1198.83777,1
1123.83252,1147.69788,1
1123.863,3076.201,4
1123.88379,1201.50781,1
1123.96619,1159.205,1
1124.03467,1251.55664,1
1124.04211,1112.71289,1
1124.07581,1198.63586,1
1124.08533,1153.973,1
1124.09717,1131.83313,1
1124.09753,1192.26929,1
1124.10779,1138.46143,1
1124.1156,1120.76831,1
1124.13879,1155.71631,1
1124.15234,1132.56873,1
1124.15747,1199.02747,1
1124.16809,1152.95679,1
1124.215,1158.01416,1
1124.27466,1155.821,1
1124.28845,1253.177,1
1124.29919,1185.22034,1
1124.306,1140.48828,1
1124.33374,1143.68835,1
1124.358,1175.241,1
1124.35815,1232.44678,1
1124.38013,1133.04163,1
1124.40979,1189.02954,1
1124.41125,1143.9502,1
1124.46948,3024.42334,4
1124.47144,1188.67676,1
1124.50452,1124.42566,1
1124.51892,1150.03467,1
1124.53516,1176.28381,1
1124.54456,1169.0249,1
1124.56348,1224.92468,1
1124.58264,1167.03186,1
1124.60242,1084.107,1
1124.61816,1198.81042,1
1124.66028,2867.04785,4
1124.67212,1118.11926,1
1124.6842,1211.66284,1
1124.738,1175.37549,1
1124.90759,1121.18213,1
1124.9314,1177.21533,1
1124.947,1239.52722,1
1124.9729,1152.8783,1
1125.06384,2950.3645,4
1125.07434,1203.10144,1
1125.0968,1159.82092,1
1125.1,1175.1665,1
1125.12158,1016.571,1
1125.15112,1147.07336,1
1125.18115,1127.34961,1
1125.18311,1129.58679,1
1125.18958,1227.65356,1
1125.20337,1155.62268,1
1125.21545,1191.018,1
1125.21619,1160.4696,1
1125.22083,1102.20166,1
1125.22913,1263.50586,1
1125.27368,1150.63342,1
1125.35413,1140.64185,1
