Ch1 Amplitude,Ch2 Amplitude,Cluster
1170.34583,1268.75586,1
1170.36462,1214.44128,1
1170.387,1212.42407,1
1170.411,1300.052,1
1170.41675,1187.04834,1
1170.43958,1240.5415,1
1170.45959,1162.047,1
1170.5105,1242.7439,1
1170.51123,1185.01453,1
1170.514,1146.879,1
1170.53235,1206.24048,1
1170.53345,1224.07227,1
1170.54443,1173.93079,1
1170.58655,1130.20081,1
1170.60547,1216.06323,1
1170.60559,1135.01306,1
1170.64063,1234.50122,1
1170.656,1213.18811,1
1170.69031,1335.26062,1
1170.706,1235.82117,1
1170.75415,1251.15662,1
1170.75854,1215.87036,1
1170.82007,1206.30249,1
1170.82178,1252.29187,1
1170.83789,1167.41089,1
1170.85474,1189.98364,1
1170.88562,1289.94617,1
1170.896,1241.21863,1
1170.9209,1236.89612,1
1170.928,1187.575,1
1170.94031,1311.56165,1
1170.981,1204.89185,1
1171.00024,1204.12854,1
1171.0033,1165.526,1
1171.01733,1201.93689,1
1171.02856,1142.47974,1
1171.0531,1272.75293,1
1171.07349,1230.60986,1
1171.08838,1194.14355,1
1171.10486,1150.72754,1
1171.10608,1264.47253,1
1171.13477,1272.19543,1
1171.13733,1210.78967,1
1171.15735,1252.03638,1
1171.17444,1227.78015,1
1171.18677,1193.07422,1
1171.18726,1196.64185,1
1171.28052,1277.74438,1
1171.30115,1290.08618,1
1171.37512,1204.06433,1
1171.399,1236.59644,1
1171.40527,1172.84875,1
1171.43286,1235.83423,1
1171.46484,1113.461,1
1171.47412,1187.406,1
1171.50781,1258.82629,1
1171.57312,1179.43347,1
1171.57373,1252.18933,1
1171.66321,1163.5188,1
1171.74951,1242.56726,1
1171.85193,1044.50012,1
1171.883,1299.58093,1
1171.903,1227.58838,1
1171.91565,1185.66125,1
1171.91931,1186.31519,1
1171.94373,1244.08508,1
1171.96326,1198.16565,1
1171.96814,1189.46252,1
1171.98975,1257.67981,1
1172.00549,1238.947,1
1172.0304,1226.042,1
1172.0415,1257.61523,1
1172.05713,1237.66052,1
1172.083,1141.248,1
1172.17969,1210.46094,1
1172.218,1178.96533,1
1172.24,1281.95557,1
1172.24951,1274.28259,1
1172.254,1162.092,1
1172.25439,1195.85107,1
1172.30969,1252.3623,1
1172.33813,1167.25476,1
1172.34082,1199.11719,1
1172.364,1213.04309,1
1172.36646,1247.33423,1
1172.37488,1270.40369,1
1172.38635,1180.81226,1
1172.39563,1132.82214,1
1172.39612,1123.182,1
1172.42444,1238.82849,1
1172.47827,1182.61755,1
1172.48413,1224.30481,1
1172.55859,1242.88452,1
1172.58667,1299.64441,1
1172.59082,1173.52454,1
1172.59937,1190.90588,1
1172.62024,1178.75623,1
1172.6333,1232.51733,1
1172.63806,1320.44824,1
1172.64429,1217.88721,1
1172.70569,1237.70337,1
1172.7395,1260.63708,1
1172.7489,1155.89551,1
